src_word	trg_word	src_ctx
cruise	Kreuzfahrt	And well ... 2 weeks of the first dedicated to a visit of several cruise on the Nile Cairo (during which I suddenly nurse for three days, causes sudden influence of my wife), while the second was dedicated exclusively of slack utter in Sharm El Sheik.
cruise	Reise	Let us know your wishes or let yourself be inspired by our suggestions for a perfect cruise and yacht charter locations.
cruise	Seefahrt	You will cruise some of the best destinations on earth in great style, having our entire crew at your service.
cruise	befahren	At present there is no necessity of a skipper license to cruise in the territorial waters of the U.A.E.
crush	Gedränge	All this without the crush of tourists which you associate with the other, more commercial resort areas.
crush	erdrücken	No doubt such progressive objectives would upset the customs and habits of certain management circles and politicians, imprisoned in an economic and monetary system that encourages the profit race and tends to crush the individual.
crush	vernichten	So the failure of the big and ultra-sophisticated Israeli army to crush a few thousand half-trained Hizbullah fighters (plus the thousands of rockets that were fired by Hizbullah into north Israel for over a month) convinced many Israelis that they were not wanted in the region and in the long run they might lose the war against Islam.
crush	zermahlen	There has been no allaying of the anxiety, felt in Estonia for example, that EU bureaucracy will crush the newly won right to self-determination.
crush	zermalmen	The Romans benefit from this disorder and this parcelling out; their higher legions disciplines some, and ordered by César, separately crush the Gallic bands (58 to 52 front.
crush	zerquetschen	Furious at the Horde's latest betrayal, Zul'jin was pleased when the witch doctor Malacrass approached him with a devious plan to crush the elves once and for all.
crush	zerschlagen	If so, Israel might use it as a pretext to crush the Palestinians and their newly built institutions.
cry	Schlachtruf	Fixed a bug that was preventing Rallying Cry of the Dragon Slayer to fire when Onyxia's head was turned in (assuming a head was not already up).
cry	heulen	Can you see it yet?“ “Yeah, it’s wonderful!“ “I’m going to cry.
cry	rufen	Behold, O God, they cry unto thee with their mouths, while they are b puffed up, even to greatness, with the vain things of the c world .
cry	schreien	16 a Cursed are all those that shall lift up the b heel against mine c anointed , saith the Lord, and cry they have d sinned when they have not sinned before me, saith the Lord, but have done that which was meet in mine eyes, and which I commanded them.
cunning	Gerissenheit	They consider themselves peerless divers, but I try to remind them that they cannot own commodities like bravery and cunning.
cunning	Geschick	While previous prime ministers like Menachem Begin and Yitzhak Shamir were not averse to lecturing, they lacked strategic cunning.
