formality	src	src_ctx	trg
formal	 	You'll go now, unless you want more of that. - I don't want more of it, Jim. But I won't go. - You really meant it, didn't you? - That much? - Jim, I know you better than you think.	You've been in hard luck and you've made mistakes.	Vous avez eu de la malchance et commis des erreurs.
formal	 	- Listen ... Climate and forest initiative is our most prestigious project. - - Do not risk it for a drug smuggler. - Alleged drug smuggler! - This is politics. - It's not about how things are but how they work. - Ida, we need to call the press department and start the fire fighting here.	You'll just have to wait.	Vous attendez ici.
formal	 	We fake a self destruct. - Is it working or not? - I think they bought it. - He should be dead. - - I'd like to report for duty ma'am.	- Dr. Beckett released you?	- Le docteur Beckett vous a laissé sortir?
formal	 	I'm not asking what you want. - I'm asking why you'd disturb me. - You must know what I can do to you. - Death would be a kindness compared to the life I have ahead of me. - I want you to teach me.	- Teach you?	- Vous apprendre ?
formal	 	You were admitted with dozens who were injured in the execution chamber explosion. - The terrorist attack? - Liber8? - It doesn't matter. - We initiated a controlled coma so that we could operate and spare you some of the recovery discomfort but for some reason we couldn't wake you up.	We knew it was just a matter of time before you came back to us.	On savait que ce n'était qu'une question de temps avant que vous ne reveniez vers nous.
formal	 	Really? - What, are you buying a disco? - - Dad, please. - - I can hear that Snoopy Dogg music. - Where are you going?	Well, that is just what I am trying to explain to you.	Bien, c'est au juste ce que j'essaye de vous expliquer.
formal	 	We escaped dying burnt alive and we moved here. - In the beginning, I thought it was a dump... - But, being here, we can eat three times a day. - Do you know? - In Ueno, people starve to death every day.	Grandmother, don't you imagine there's a lot of money left for rice.	Grand-mère, ne croyez pas qu'il reste beaucoup d'argent pour le riz.
formal	 	But you seem to know it was ripped. - And I haven't mentioned it to anyone. - Besides, it isn't just the dress. - I don't even know what you're talking about. - But I do know one thing, though.	You're just jealous because Miss Charlotte always favoured me.	Vous êtes jalouse car Mlle Charlotte m'a toujours aimée.
formal	 	-Hi, I'm Detective Inspector Perez. - -Jess Collins. - Her name's Catherine Ross. - She babysits for me. - She's 17.	Do you know how I can get in contact with her parents?	Savez-vous comment je peux contacter ses parents ?
formal	 	Because you want to... understand him? - Part of it, I suppose. - And the rest? - What do you think? - You think you're in love with him.	Only you can't be sure, because as much as you claim to know about the world,him. love is something you don't quite get.	Vous avez beau prétendre connaître la vie, vous ne comprenez pas grand-chose à l'amour.
formal	 	All right, hyperventilate him. - Call Neurosurgery. Get an ICP monitor. - Ok I think I'll check the board and see what else is in, right? - You track down his family. He's wearing a wedding ring. He must have a wife. - - Shouldn't a nurse do that?	- Only if you fail.	- Si vous échouez.
formal	 	But that´s Duran Duran´s spaceship! - Hi! - Listen, children, this game is amusing, but it´s gone too far. - I don´t want to hurt you. - I want to know some things about this spaceship.	Come on, untie me or I´ll call your parents.	Allez, détachez moi ou j'appelle vos parents.
formal	 	Have a nice day. - He said "Gi", right? - I bet you're hungry. - You look so marvelous playing the piano. - And a bit lonely, too.	I really wanted to tell you that.	Je tenais vraiment à vous le dire.
formal	 	Not for him the joy of a new church, only agony awaited him. - Here. - Almighty God, please show us the way to complete this church. - 'Tis truly our one desire. - ~ Amen. ~ Amen.	What did you talk about?	De quoi avez-vous parlé ?
formal	 	It's really not so bad. - Now,we know that the three of you went up to Annabelle's suite around 7:00 P.M. the night she died. - It's kind of a ritual on the show. - 6:00 to 7:00 is cocktails. - 7:00 to 8:00 is bend over and take it.	But there were four of you in the elevator.	Mais vous étiez quatre dans l'ascenseur.
formal	 	Ida, you sweetheart. - I'm sorry I underestimated you. - You better be. - Don't you just love listening to the radio... just enjoying all this good music? - Oh, my gracious, it's good to be with you.	We got one now by Leroy Willie Washington, and it's gonna really turn you on.	Maintenant, une chanson de Leroy Willie Washington, et ça va vraiment vous brancher.
formal	 	Now and then she visits her mother in Gemmelsbroich. - 50,000 still remain unaccounted for. We have the gas bills. - Where did you drive to so often? - What were you spying on?	Whom did you meet and where?	Qui avez-vous rencontré, et où ?
formal	 	No, rodney. Well, will you give it to me later when you decide not to eat it? - You allow him to question you so incessantly? - I guess I'm just used to it by now. - Would it not be easier to beat him? We don't beat people where we come from. - Why not? Well, we find it's not very effective in the long run... unfortunately.	Really? You are a truly gentle leader, john.	Vous êtes vraiment un gentil chef, John.
formal	 	Almost there, almost there. - All right, go. - This is Steve McGarrett. - Who am I talking to? - (laughing)	(voice scrambled): You're going to have to do much better than that, Steve.	Vous allez devoir faire mieux que ça, Steve.
formal	 	And M'Lee's got a great...nose... so what...would she want with Zhaan? - - Where is she? - - What are you doing? - You faked those injuries! - Where is she?	I don't know what you're talking about.	Je ne sais pas quoi vous dire.
formal	 	I will call you tomorrow. - Bye. - Well, Miss Wainwright. - I have to tell you that I do not for one moment believe that two of the Top Ten could disappear without the rest of you being in on the joke. - Mrs. Patterson, really, I have no idea where they are.	Virginia, I know that in some ways you are a special case.	Virginia, je sais que, d'une certaine manière, vous êtes un cas particulier.
formal	 	She works hard. - I feel bad even looking. - I'd feel worse, though, having a stronger candidate pass us by. - It's not the feel-good job, is it? - - Can't you give me a little insight?	- No. See, that'd be doing the job for you.	Ce serait faire votre boulot à votre place.
formal	 	- Are you sure he's all right? - - Oh, yes. Yes, he's fine. Yes. - - But he's groaning. - - Is he? Is he? - - Can't you hear him?	- So he is. Listen, I just remembered, I left your cases just outside your room by mistake.	Je viens de me rappeler, que j'ai laissé vos valises devant la porte par erreur.
formal	 	Maybe he'll pay me and screw me as well! - That's him, over there. - -Where? - -The bald one, there. - Look at this.	I'll give back your gun in exchange for Misha's confession, torn up.	Je vais vous redonner votre arme en échange de la confession de Misha, déchirée.
formal	 	- Philip. - Hello, Rebecca. Hello, Weener. - - What is this? - - Don't. What is it? - A new experimental drug? - Spare me the innocent act.	Look at you.	Regardez-vous.
formal	 	He told me to take care of it. - Yeah. - By killing Jason. - Or he'd kill us both. - So I fired a shot off the top of the car.	Jason took you out on his boat. What was the purpose of that?	Jason vous a emmené sur son bateau.
formal	 	There's our beautiful 30-foot ride back to Miami. - All right, looks like the boat's clear. - We're heading back to you now. - See if you can wake Sonya. - Yeah, I'll try.	Listen, you guys need to hurry up--aah!	Écoutez, les gars vous devez vous dépêcher.. aah !
formal	 	Claw it back. - Why? - Our lawyers are taking care of it, quietly and leakproof. - So, he doesn't even get a mention in the papers. - Not if it goes the way we hope.	You'll rescind your motion?	Vous allez retirer votre motion ?
formal	 	I'm not waiting for anything. - I'm obligated,legally, to investigate any complaint that calls into question the death of anyone under our care. - Part of that obligation... is to suspend your privileges while we get to the bottom of this. - You're suspending me? - I'm the head of Oncology.	How can you suspend me?	Comment pouvez-vous me suspendre ?
formal	 	Stop! - Where is he? - ! - Where's Hanson? - !	Is that you?	C'est vous ?
formal	 	Krieger, I need you to- - - Krieger? - Krieger! - Yep, yep, yep. - Whatever unspeakable thing you're doing back there can wait.	Well, you say that...	- Eh bien, dites-vous que...
formal	 	She's pretty, isn't she? - Yes, very. - Jim, Thank you for coming. - You know Michelle. - Mrs. Laudner, how nice of you to come.	It's a pleasure to see you.	Ravi de vous voir.
