formality	src	src_ctx	trg
formal	 	- You alone can bring my lover back to me, - - Even though I know it's all a fantasy, - - And then put me to sleep, - Sweet marihuana, - - Marihuana! - Smoking pot! Smoking pot!	- If what you see and hear in this picture, - will keep one of you, only one person from taking that first step, - our purpose has been accomplished.	Si lo que usted vió o escuchó en este film... hace que una persona, sólo una persona no dé el primer paso nuestro propósito fue cumplido.
formal	 	For example, you are a poet, so try something rational. - Learn to play chess, bridge, sudoku once in a while. - On your way to work, you can walk... and count the numbers on the taxi plates. - - I work at home now. - - Well...	Stimulate the non-dominant side of your brain.	Estimule su lado no dominante.
formal	 	Let's find out who he's been talking to. - (Chance) If this traffic doesn't let up, we're gonna have to get out and hoof it. - So where exactly are we going for this evidence? - Gerard said something about a man from Belfast. - Yeah, yeah.	You know this person?	¿Usted conoce a esta persona? .
formal	 	Fourth crew member. - Guess he's still missing, then. - I heard about the crash last week on the news.	Never put two and two together till I talked to your other agent.	No me di cuenta hasta que hablé con su otra agente.
formal	 	Well! How nice to see you, Mr. Minafer. - Mrs. Johnson... - Mrs. Johnson, I have come to ask you a few questions. - Certainly, Mr. Minafer, anything I can do for you. - I don't mean to waste any time, Mrs. Johnson.	You...you were talking about a...a scandal that involved my mother's name!	Usted ha estado hablando acerca de un... escándalo que involucra a mi madre.
formal	 	He felt no pain from his death. - All he felt was lightness, and calm... as if every hurt he had ever suffered... had been washed away. - And then he woke up. - How about him, ladies and gentlemen? Have you ever seen a more horrible sight? - Look well upon this savage! He is not of the human race!	From the farthest corners of the earth... we bring you this tragic soul for your examination...	De los lugares más recónditos de la tierra, trajimos para ustedes esta trágica alma para su apreciación.
formal	 	Just for my own clarity, how many more patients do you have to kill before you admit this leg thing just might be a problem? - Three. - I need your help. - We're gonna do something called a burr-hole biopsy. - We drill a small opening in the back of your skull.	Doctor, maybe you and I should talk about this first.	Doctor, quizá usted y yo deberíamos hablar sobre esto antes.
formal	 	My girlfriend is outside... - We haven't gone out for over a week... - I'm sorry, but you have to stay. - You might be useful. - All I do is tear tickets in half, the show is already...	I bet you see their faces when you tear their tickets?	Apuesto a que vio sus caras cuando les cortaba las entradas.
formal	 	I remember you. - Why, you're Mr. Hobart, aren't you? - And you're the whirling dervish. - Yes. - Oh, I'm so sorry.	I didn't know this was your place.	No sabía que esta fuera su casa.
formal	 	Settle down with one's compatriots? - Nothing could be finer. - - Indeed, no. - But don't go overboard with those French girls now! - Sir!	His father died young.	Su padre murió joven.
formal	 	And buried deep inside that nucleus-- primitive strands of DNA. - The beginnings of life, Seven. - What's your point? - When I look at this, I don't see a mere cell. - I see the potential for literature and art, empires and kingdoms.	Perhaps your visual subroutines are malfunctioning.	Quizás sus subrutinas visuales... están defectuosas.
formal	 	We created or co-opted networks of operatives. - Placed key individuals in key positions. - Made certain we were on the cutting edge of all new technologies. - Genetic engineering, bio-chemical engineering robotics, nano-robotics, even techno-sorcery. - Not to mention, every conceivable method of mind control.	Cold, hard science and a little misdirection and now you champions of stagnation have become our agents of change forcing the human race to evolve on a more advanced schedule allowing the Earth to take its rightful place at the center of the cosmos.	Fría y dura ciencia y una pequeña desorientación y ahora ustedes se han convertido en nuestros agentes del cambio obligando a la raza humana a evolucionar a un ritmo más avanzado hasta que la Tierra tome su legítimo lugar en el centro del cosmos.
formal	 	TIM: Something to do with a hallucinatory episode at a government office building. - What was he doing there? - Might have been trying to go behind the Founder's back. - So, what, we draw straws to see who rescues Jedikiah? - No, I think I know who we can send.	Doctor, while you are sitting there, taking notes, the fate of humankind hangs in the balance.	Doctor, mientras usted está sentado aquí, tomando notas, el destino de la humanidad pende de una balanza.
formal	 	Victor, uh, he wasn't as lucky. - When he couldn't afford to pay the Lundys back, they killed him. Objection. - Speculation. - Sustained. - No further questions.	Mr. Cole, you conned Victor into working with you.	Sr. Cole Ud. lo engañó a Victor para que trabajara con usted.
formal	 	Please, Mr. Guida, come in! - I was in the neighbourhood and I thought I should drop by. - Has the doorman seen you? - - He's a friend. - - What'll be your alibi?	You have so many enemies, why should the police think at me?	Tiene usted tantos enemigos, ¿por qué iba a pensar la policía en mi?
formal	 	A lie that draws a smile, or a truth... that draws a tear? - I rest my case. - I shall render my opinion on this matter at 12:00 noon tomorrow. - Until that time, this court stands in recess. - Hello, judge.	I appreciate your waiting for me.	Le agradezco su espera.
formal	 	I haven't been in a classroom like this since Jimmy Johnson and l-- - You know what? - I'm not even gonna finish that sentence. - I'm just gonna have a happy party in my head. - Okay, everybody chop-chop.	In your seats, we're about to begin.	A sus asientos, que comenzaremos.
formal	 	Yeah, he's right. - With some guy running around loose with a silencer... - you never can tell. - - See, Connie? - Dodson gets my point. - Hmm. - - Oh, Mr. Dodson?	- Yeah. - Message for you.	- Un mensaje para usted.
formal	 	You shot him. - He's dead. - It doesn't affect you? - I don't have time. - We don't have time.	You want to protect David?	Usted desea proteger David?
formal	 	What day are we on Phil? - That'll be Day 9, Day 10, I'm losing track. - What's been the toughest thing about the last ten days? - July Fourth weekend! - It all got to my food addiction, the hamburgers, the hot dogs, the old me.	I was talking to a guy by his grill, and I'm not gonna lie to you, the thought flashed through my head while I was talking to him to reach behind him, pick up a hot dog straight off the grill and eat it.	Yo estaba hablando con un hombre junto a su asador, y no le voy a mentir, los pensamientos pasaron por mi mente mientras hablaba con él alcanzar un perro caliente a sus espaldas directo del asador y comérmelo.
formal	 	Mr. Segismundo, please. - Won't I be able to stay? - I can't take that chance. - There are too many discrepancies in your statement. - Discrepancies?	You say there are discrepancies.	Usted dice contradicciones.
formal	 	- Oh! - Oh, shoot! - I am so sorry. - - Here, let me help you with that. - - It's okay. - What are you doing?	Does the name Warlow mean anything to you?	¿El nombre Warlow significa algo para usted?
formal	 	That explains why. - I accept your kind offer. - What offer? - To lend me your shoes. - What size do you wear?	Same as yours.	- El mismo que usted.
formal	 	What? - It was dark. - There were a lot of them. - I can't be sure anymore. - Mr. Behring... do you expect to obtain evidence other than Mr. Hume's here?	No, your honor, I do not.	No, Su Señoría.
formal	 	- Don't listen to her. - She's a trickster. - - If only Big Richard heard you now. - - Let's talk about Big Richard. - Be quiet, Elaine	So, you two are a couple of Big Richard's toursits.	Así que son ustedes una pareja de turistas de Big Richard.
formal	 	I didn't kill them. - I didn't mean to kill Hugo. - It was just...the power of the spell was too strong. - The power of the spell. - Are you really this slow?	Does this mean anything to you?	¿Esto significa algo para usted?
