formality	src	src_ctx	trg
formal	 	OK. - Well, I'll be down in a few hours, alright? - OK. - Do you mind keeping it down? - Do I have to ask you again?	You know what?	Wissen Sie was?
formal	 	Let go, Jake. - If not for yourself, then for me. - You still have time to make a better life for yourself. - Promise me you'll do that. - Promise me!	I want you to see something.	Ich will, dass Sie sich etwas ansehen.
formal	 	Can you tell me where the nearest town is? - - How about Miami? - - Will there be another bus? - This is it. You got rush hour. - I have to get to Cartagena.	Angel, you are hell and gone from Cartagena.	Engelchen, Sie sind meilenweit entfernt von Cartagena.
formal	 	- There are no slaves here. - This place is based on nurturing, respect, and complete understanding of one another. - There's no room in any society for enslavement. - - But there are men here. - - Yes.	And you're an Amazon.	Und Ihr seid eine Amazone.
formal	 	Come here, Dizzy. - Now, you be quiet. - Come here. - Quiet. - Hi, you, Dizzy.	What are you doing home?	Was machen Sie hier?
formal	 	Detective! - - Yeah! - Want a cookie? - - Thank you. - Ma'am? This isn't official business.	It's confidential, and it's about saving that poor boy from going to prison, you understand?	Etwas vertrauliches. Es geht darum, den armen Magli zu retten. Sie verstehen mich doch.
formal	 	Shit! - Well, I'll be damned! - How about them bananas? - Done broke it off. - I'll tell you what, I'll...	I'll just call you a tow truck, all right?	Ich rufe einen Abschleppwagen für Sie, ok?
formal	 	I'm like you, Tuvok- - making it up as I go along. - The Captain said bread and water, but I didn't see any harm. - I'm not hungry. - I'll just leave it here... in case you change your mind. - May I ask you something?	You want to know if you really resemble the Redeemer of Light?	Geht es um Ihre Ähnlichkeit mit dem Erlöser des Lichts?
formal	 	Oh, I'm so disappointed. - If it wasn't government business, I'd wait over until tomorrow. - Do you think you'll be in Washington long? - Well, I was afraid I might be gone before you got back. - Why, Mr. Hartley.	No, no, you misunderstood me.	Nein, nein, Sie haben mich missverstanden.
formal	 	There are lots of people here. - Mother. - Please. - Well, don't you worry. - We'll have our little chat later.	I'd never have thought her old enough to be your mother.	Ich hätte nie vermutet, dass sie Ihre Mutter ist.
formal	 	Really? - Of course. - There are schedules to be maintained... even in Colombia. - What? - - The purse.	- What are you...	- Was machen Sie...
formal	 	Who doesn't? - I wish I had a dozen of them. What's stopping you? - I don't happen to have a husband. - You're young, good looking. - You'll get another crack at it. I'm not interested in getting married again. And I'm not in the least anxious to discuss my personal affairs with you.	Furthermore... I don't want you to do any night prowling while you in my house.	Ich wünsche nicht, dass Sie nachts in meinem Haus rumgeistern.
formal	 	Get out of my chair. - Go on. Mr. Whiteside - - Oh, excuse me. - - I've got something for you. - - You have?	- But, Mr. Whiteside, it was for you.	Aber, das war für Sie.
formal	 	Agent Hall. - Jesus. - You got nerve. - - I'm not talking to you. - - This isn't about me. Dana Brody is missing.	What are you doing on the street, Mathison?	Was machen Sie hier draußen, Mathison?
formal	 	Now you're going to get me the fuck out of here. - Amazing. - Wahyu, what the hell are you doing? - Dagu? - He didn't make it.	Fuck, you motherfucker!	Verdammt, Sie Dreckskerl!
formal	 	Not even... Austin Powers. - Not so fast. - You're sorrounded Dr. Evil. - Shit! - Dr. Evil, the world court sentences you to 400 years.	Do you have anything to say?	Haben Sie etwas dazu zu sagen? Nein.
formal	 	This -- this could be a real opportunity to understand what Karen did to her and why. - Fine. - But we do this my way. - Dang it! - I knew I should have used those big old yellow pills instead.	Look, I'm sorry, but you showed up just when my supplies were running low.	Es tut mir leid, aber Sie tauchen... grade jetzt auf, wo meine Vorräte zur Neige gehen.
formal	 	Call them off! - Those aren't my guys, durak. - You know this saying? - I ran from the wolf, but ran into a bear. - I think we're surrounded by bears.	Agent Callen, can you hear me?	Agent Callen, können Sie mich hören?
formal	 	Sykes almost ruined her career. - Sykes almost ruined her career. - And she told me in no uncertain terms that one day she'd get even with him. - - I'm guilty. - - What?	The people of Metropolis have found you guilty of murder in the first degree.	Die Bürger von Metropolis befinden Sie des Mordes für schuldig. (DURCHEINANDERGEREDE)
formal	 	Yeah, what do you know... old Meathead Fauncewater. - C'mon, don't crowd. - One at a time. One at a time! - For our last contestant, meet Mr. Percival Fauncewater. - If the panel fails to guess your unusual crime in ten questions, you will receive two weeks vacation at a seaside resort, all expenses paid.	[Quiz Master] That is, after you've paid your debt to society.	Vorausgesetzt, Sie haben Ihre Schuld gegenüber der Gesellschaft bezahlt.
formal	 	Not many know of this place. - Does anyone else know that I'm here? - We took great care to preserve your privacy. - Are you in some kind of trouble? - Perhaps.	We know who you are.	Wir wissen, wer Sie sind.
formal	 	It just keeps opening up. - - So where you going? - - Nowhere. - Why's your car packed? - I know who this key belongs to, and so do you.	You really shouldn't be here.	Wissen Sie, Sie sollten nicht hier sein.
formal	 	I know how fond Quintus was of the color. - I would have you wear it. - So that I may look up to you upon the balcony... and know that you are mine... - Heart has been deeply wounded. - If there is anything to offer as balm, you need but voice it.	You take command of his men?	Nehmt Ihr seine Männer unter Euren Befehl?
formal	 	- But why would anyone bother me? - Miss, Milfields undertakes to deliver its clients to their destinations, usually in good health, but always alive. - We cannot guarantee your deliverance to China alive, not by the overland route. - I'm on my way to Chelsea, a mile away. - Who can guarantee I'll get there alive?	Will you book me a passage, please?	Bitte buchen Sie mir einen Fahrschein.
formal	 	He told me turn 58 last year. - He told me he was 58 three year ago. - Great. - Can anyone help me find out Kelso's real age? - You rang?	I know you didn't, I just like saying that.	Ich weiß, dass Sie es nicht getan haben... Ich sag`s nur gerne.
formal	 	Because he's your friend. - Is that it? Well! - - Leave him with me. - I'll reason with him. - - I can handle him.	No, you've failed me.	Nein, Ihr habt mich enttäuscht.
formal	 	I've planted bombs. At five different locations in the city. - They are all timed to explode... - Which could be everywhere. - Who is this? - How did you get my number? - Mr. DIG. Don't you ever... Ever. - For your own shake. This could be avoided.	I call you back in exactly one hour.	Ich rufe Sie wieder an. In genau einer Stunde.
formal	 	There's a lot riding on this. - I can see that. - Take care, Allie. - - Good luck on Saturday. - - Yeah.	- Nice meeting you, Clark. - Nice to meet you.	- Nett, Sie kennen zu lernen, Clark.
formal	 	Yes, I want to give my readers closure. - But kate and nathan and alexander, I owe them closure. - And I'm the only one who can give it to 'em. - I'm just trying to help you. - You want to help me?	How fast can you type?	Wie schnell können Sie tippen?
formal	 	Did it change your life? - That's what you hear all day long, isn't it? - If I still got recognized on the street, which I don't. - Mostly at book signings, which I don't recommend if you write your book. - I didn't ask you here to discuss my book. - No?	- I want to discuss yours.	- Nein? - Ich möchte Ihres besprechen.
formal	 	If you hadn't made yourself so attractive to Miss Kendall that she fell for you... - And vice versa. - ...our friend Vandamm wouldn't be losing faith in her loyalty now. - It was quite obvious to him last night that she had become emotionally involved. - Worst of all, with a man he thinks is a government agent.	Are you trying to tell me that I'm irresistible?	Wollen Sie sagen, ich sei unwiderstehlich?
formal	 	No, nothing shits on my mom's dreams. Least of all me. - And my dad's dead, but nice try. - Get in, we'll settle up and I'll give you a ride home. - To be you! - Why can't you just walk away?	Why can't you go home? Forget about all this.	Warum können Sie nicht nach Hause gehen und das Ganze vergessen?
formal	 	- Aren't you interested in that? - - More than interested. - Fascinated. - One might say agog. - But I also find sneezing interesting.	Capt Picard wishes to see you on the bridge.	Captain Picard erwartet Sie auf der Brücke.
formal	 	You can tell him that his services will no longer be required. - From the Chancellor of his Majesty's Financial Ministry. - A refusal by the government to buy the Lyubavo-Romensk roadway. - The stupidity of the government amazes me. - Mister Pahulsky to see you.	What is your full name, Mister Pahulsky?	Was ist Ihr Vorname, Herr Pachulski?
formal	 	It's a travesty. - No further questions. - Train number 14, now boarding on track... - So, after much effort, we were able to identify this boy, who's been responsible for so much trouble lately, as Arthur Hutchins of Cedar Rapids, Iowa. - Between this, and the arrest of the man suspected of murdering the real Walter Collins, we've cleared up two of the biggest mysteries in the history of Los Angeles.	I hope you gentlemen of the press will give as much space to the good things we do as the mistakes that are made on rare occasions.	Ich hoffe, dass Sie als Pressevertreter unseren guten Taten ebenso viel Beachtung schenken wie den Fehlern, die nur sehr selten vorkommen.
