src_ctx	src	trg
Ter Mors competed at the 2010 Winter Olympics for the Netherlands. She was also a member of the Dutch 3000 metre relay team, which finished third in the semifinals and won the B Final, ending up fourth overall.	[pr] placed third in [pr] round one race of the 500 metres and was disqualified in the opening round of the 1000 metres, failing to advance.	Quedó tercera en su primera ronda de los 500 metros y fue descalificada en la ronda de apertura de los 1 000 metros, no pudiendo avanzar.
she was the one who started the Cuban Heritage Collection in 1962. She served as the head of the circulation department for the National Library of Cuba from 1960 to 1961, at which point she left the island for Miami, Florida, as a political refugee.	A native of Havana, Abella received [pr] library technician degree in 1955, a professional publicist certificate in 1957, and a PhD in 1958.	Nació en la Havana y obtuvo su título de técnica bibliotecaria en 1955, un certificado de publicista profesional en 1957 y un doctorado en 1958.
Ruth-Rolland became an advisor to the government in 1979 and later was appointed as the Minister for the Promotion of Women's Status. Ruth-Rolland was the president of the Central African Red Cross.	During this time [pr] worked heavily with street children and was nicknamed "Aunt Ruth", a name which continued to be used throughout [pr] life.	Por entonces, realizó un arduo trabajo con niños de la calle y la llamaron "tía Ruth", apodo que se siguió usando por el resto de su vida.
Prior to her employment at EADB, Ms. Apopo worked for the African Development Bank (AfDB), as the Resident Representative and Country Manager for Zambia. In May 2014, Vivienne Yeda Apopo, was recognized for her work at EADB, when she was awarded the "African Banker of the Year Award", by the annual African Bank Award Ceremony, held in Kigali, Rwanda.	Prior to that, circa 2006, [pr] served as "Director of Legal Affairs at the EADB".	Previamente, alrededor de 2006, brindó servicios como "directora de Asuntos Legales del EADB".
In 1978, Cody completed a Bachelor of Science degree in structural engineering at Aryamehr University of Technology (now called Sharif University of Technology). At this point, Cody's brother had completed a Bachelor's of Engineering at Concordia University in Montreal, and arranged for her to meet with the engineering professor Cedric Marsh.	[pr] left Iran for Canada in 1979 with $2,000.	En 1979, con $2000 en los bolsillos, partió de Irán con destino a Canadá.
Dinna Bjørn (born 14 February 1947) is a Danish ballet dancer and choreographer. Bjørn has also created five Hans Christian Andersen ballets for the Pantomime Theatre in Copenhagen's Tivoli.	[pr] has specialized dancing and directing the ballets of August Bournonville.	Se especializó en danzar y dirigir los ballets de August Bournonville.
Since then he has created Eternal Light and The Comedy of Change. Mark Philip Baldwin OBE is a contemporary dance choreographer.	In 2006 [pr] choreographed The Wedding for the Royal New Zealand Ballet, and collaborated with Amanda Eyles to restage Andrée Howard's 1939 work "Lady into Fox".	En 2006 coreografió “The Wedding” para el New Zeland Royal Ballet, y colaboró con Amanda Eyles para volver a representar la obra de Andrée Howard de 1939 “Lady into Fox”.
She was the CEO of Hong Leong Bank. She started working for Bank of America in the 1970s.	[pr] is currently the CEO of Shell Refining Company in Malaysia.	Actualmente, es directora ejecutiva de Shell Refining Company en Malasia.
René Gerónimo Favaloro (July 12, 1923 – July 29, 2000) was an Argentine cardiac surgeon and educator best known for his pioneering work on coronary artery bypass surgery using the great saphenous vein. At an early age, he developed a love for football, favoring Gimnasia y Esgrima La Plata, a popular club in the city.	Favaloro was born in 1923 and raised in La Plata; [pr] grandparents were Sicilians.	Nació en 1923 y se crio en La Plata; sus abuelos eran sicilianos.
Since retiring from athletics, he has worked as a television presenter and motivational speaker. Kezie Uchechukwu Duru Akabusi, MBE (born 28 November 1958), known as Kriss Akabusi, is a British former sprint and hurdling track and field athlete.	Born in Paddington to Nigerian parents who were studying in London, Akabusi would later be brought up in foster care with [pr] brother Riba, after their parents returned to their country when [pr] was four.	Nacido en Paddington, de padres nigerianos que estudiaban en Londres, Akabusi creció posteriormente en un hogar de acogida junto a su hermano Riba, después de que sus padres regresaran a su país cuando tenía 4 años de edad.
After passing his Primary Leaving Exanimations, he joined Holy Angels Junior Secondary School in Soroti District for his Junior One and Two. In 1964, he was admitted to the Makerere University School of Medicine, graduating in 1969 with a Bachelor of Medicine and Bachelor of Surgery degree.	[pr] then studied at St. Mary's College Kisubi, for both [pr] O-Level and A-Level education.	Luego estudió en el St.Mary´s College Kisubi, para su educación tanto del Nivel Ordinario como del Nivel Avanzado.
Hylton was not the first to work with juveniles, but she was the first to bring her concerns to the government. Sybil Joyce Hylton MBE (25 August 1913 – 1 October 2006) was a Caymanian community volunteer and social advocate who became involved with the juvenile justice system in the 1950s.	Pressing for change in the system, [pr] was instrumental in the passage of several pieces of legislation concerning offenders rights, and was referred to as the "Mother of Probation".	Al solicitar enfáticamente un cambio en el sistema, su aporte fue crucial para la promulgación de varias leyes relacionadas con los derechos de los delincuentes, y fue conocida como la "madre de la libertad condicional".
He became a naturalized citizen in 1934. Wiesner also researched the possibility of preventing and terminating pregnancy by physiological means without mechanical intervention based on oral ingestion of manufactured substances containing hormones.	During 1926 while Wiesner was still in Austria, [pr] began investigating the role of hormones in regulating fertility and their impact on fetal development.	En 1926, mientras se hallaba en Austria, comenzó a investigar la función de las hormonas en la regulación de la fertilidad y su impacto en el desarrollo del feto.
Pérez was raised in Cali, Colombia by a single mother and was working three jobs by age 14 to support his family. After he won a national lambada contest in Colombia, he was accepted to one of Cali's best academies to study dance while he taught step aerobics in return.	[pr] passion was dancing, but [pr] could not afford dance lessons.	Su pasión era bailar, pero no podía pagar las clases de baile.
He won the silver medal at the 1968 Olympic Games in Mexico City. In October, Bessala started his professional career with a victory, where he defeated the Belgium's Jean-Pierre Heirmann with a first-round technical knockout.	In the final, [pr] was lost to East Germany's Manfred Wolke.	En la final, perdió contra Manfred Wolke, de Alemania del Este.
He served in this position until 1996 when he left the practice of medicine to pursuit a business career. During his business career he served as CEO and Active Chairman in a number of healthcare related companies.	Professor Benad Goldwasser, M.D., MBA (Hebrew: בּנְעָד גוֹלְדוָוסֵר; born 1 November 1950) is a urologic surgeon, inventor, entrepreneur and venture capital investor.	Profesor Benad Goldwasser, M.D., MBA (en hebreo: בּנְעָד גוֹלְדוָוסֵר; nacido el 1 de noviembre de 1950) es cirujano urólogo, inventor, emprendedor, e inversionista de capital de riesgo.
